approveDate,articleID,articleWordCount,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,inReplyTo,newDesk,parentID,parentUserDisplayName,permID,picURL,printPage,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sectionName,sharing,status,timespeople,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL,typeOfMaterial
1483391765,58691a5795d0e039260788b9,1324,"If you listen to what the Republicans are saying, they want to undo Obama's policies. But have know idea what to replace them with. The ACA is just the shining example. They want to repel right away, but the repel will not take effect for a year or more until they come up with a plan. Medicare want to turn over to private insurance industry. But have no idea what the voucher will be. Want to repel the Clean Power Plan. Have no idea what will be save limits on carbon, methane and other exhausts for the environment. Want to open off shore oil drilling. Have no new regulations in place to prevent another Deep Water Horizon disaster.<br/>We as citizens of this great nation have the responsibility to protect our democracy from these attacks. Fight them! ",20967704.0,20967704.0,<br/>,comment,1483389492,1.0,1,0,National,0.0,,20967704,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,66,,6,,Politics,0,approved,1,0,1483391765,WilliamH,75731316.0,"Philadelphia,Pa.",,,News
1483390862,58691a5795d0e039260788b9,1324,"“It’s a big job to actually have responsibility and produce results,” said Senator Mitch McConnell of Kentucky, the majority leader. “And we intend to do it.”<br/><br/>So what had your job been for the last 8 years, Senator McConnell???  Obstruction - obstruction - obstruction.  You, Senator, are a disgrace to our government and should be ashamed of yourself.  ",20966117.0,20966117.0,<br/>,comment,1483373194,1.0,0,0,National,0.0,,20966117,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,99,,0,,Politics,0,approved,1,0,1483390862,maryfaith204,77763402.0,Nashville,,,News
1483390832,58691a5795d0e039260788b9,1324,"If only Hillary had never used a private e-mail account and server for government business. If only the Democratic Party had not nominated such a flawed candidate. Now Hillary is out. Nobody cares which server she uses now, and Trump is in. Thank you, DNC, Donna Brazile, and Debbie Wasserman Schultz, you really served your party well. ",20967214.0,20967214.0,<br/>,comment,1483383080,1.0,0,0,National,0.0,,20967214,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6909/5761/cropped-69095761.jpg?0.16759147746404485,1,24,,3,,Politics,0,approved,1,0,1483390832,ed,69095761.0,honolulu,,,News
1483390802,58691a5795d0e039260788b9,1324,In peril???  More like most are being reversed.  Which is why Trump was elected.,20966995.0,20966995.0,<br/>,comment,1483381066,1.0,0,0,National,0.0,,20966995,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,12,,2,,Politics,0,approved,1,0,1483390802,vulcanalex,63687177.0,Tennessee,,,News
1483390789,58691a5795d0e039260788b9,1324,"Mitch McConnell showed no ethics blocking the supreme court nominee, he needs to resign.  A disgrace.",20965918.0,20965918.0,<br/>,comment,1483371356,1.0,0,0,National,0.0,,20965918,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,55,,0,,Politics,0,approved,1,0,1483390789,Dean MacGregor,55182263.0,<br/>,,,News
1483390458,58691a5795d0e039260788b9,1324,"No time for hubris, Senator McConnell?  It was not hubris when you declared that your number one priority was to make President Obama a one term president?  ",20966699.0,20966699.0,<br/>,comment,1483378065,1.0,0,0,National,0.0,,20966699,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,39,,0,,Politics,0,approved,1,0,1483390458,Leah,26320126.0,"Dothan, AL",,,News
1483390446,58691a5795d0e039260788b9,1324,"No, Mitch McConnell is not stupid. He is anti-American in spirit - and Geo. Washington certainly would have found him underhanded and odious. I'm of the same mind as Washington.",20966675.0,20966675.0,<br/>,comment,1483377818,1.0,0,0,National,0.0,,20966675,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,39,,2,,Politics,0,approved,1,0,1483390446,jr,69547603.0,upstate,,,News
1483390444,58691a5795d0e039260788b9,1324,"Once more:  Politics was never Obama's ""thing"".  So tragic for the nation.  Made Trump inevitable.  Trump got that; Bernie got that; but Hillary didn't.  Why Obama's begging was lost on the ""Big Blue Wall"".",20967189.0,20967189.0,<br/>,comment,1483382922,1.0,0,0,National,0.0,,20967189,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,6,,0,,Politics,0,approved,1,0,1483390444,Alice's Restaurant,70726176.0,PB San Diego,,,News
1483390360,58691a5795d0e039260788b9,1324,"The difference between Democrats and Republicans,<br/>When you trip and fall, a Democrat will lend you a hand to get up.<br/>A Republican will take your wallet and walk away.",20965872.0,20965872.0,<br/>,comment,1483370970,1.0,0,0,National,0.0,,20965872,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,49,,1,,Politics,0,approved,1,0,1483390360,Pumpkin,67382829.0,NJ,,,News
1483390265,58691a5795d0e039260788b9,1324,"The headline on your front page is quite humorous. Republicans want to repeal HEALTH CARE?<br/><br/>""The most powerful and ambitious Republican-led Congress in 20 years plans to reserve the first 100 days for top priorities like a health care repeal.""<br/><br/>Sorry, you'll have to scaremonger harder than that. How about being accurate and saying that Republicans want to repeal the Affordable Care Act, which has proven to be anything BUT ""affordable""?",20967728.0,20967728.0,<br/>,comment,1483389729,1.0,0,0,National,0.0,,20967728,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,4,,4,,Politics,0,approved,1,0,1483390265,RP,77045376.0,Minneapolis,,,News
1483390024,58691a5795d0e039260788b9,1324,"To all of the ""blue collar democrats"" who voted for Trump and the young people who didn't bother to show up for Hillary, you are about to get everything you deserve.",20967195.0,20967195.0,<br/>,comment,1483382956,1.0,0,0,National,0.0,,20967195,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,36,,5,,Politics,0,approved,1,0,1483390024,Andy W,57641454.0,"Chicago, Il",,,News
1483389992,58691a5795d0e039260788b9,1324,"Politics was never Obama's ""thing"".  So tragic for the nation.  Made Trump inevitable.  Trump got that; Bernie got that; but Hillary didn't.  Why Obama's begging was lost on the ""Big Blue Wall"".",20966741.0,20966741.0,<br/>,comment,1483378538,1.0,0,0,National,0.0,,20966741,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,2,,0,,Politics,0,approved,1,0,1483389992,Alice's Restaurant,70726176.0,PB San Diego,,,News
1483389966,58691a5795d0e039260788b9,1324,"If Trump and his lackey, Sen. Mitch ""Dr. Just Say No"" McConnell, try to cut Medicare and VA Hospital care and benefits, I plan to be on the front line barricades fighting them. As an 83-year-old disabled, Korean War vet, I plan to contact about a dozen other vets, get in our cars and close down major highways, bridges, tunnels, etc. We will spread the word on Facebook and other social media to other vets and they will join us to ""SHUT THIS COUNTRY DOWN"" until some sanity is restored to this country. We cannot let the inmates take over the asylum!",20966392.0,20966392.0,<br/>,comment,1483375268,1.0,0,0,National,0.0,,20966392,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,24,,2,,Politics,0,approved,1,0,1483389966,Bemused Observer,26958343.0,"Eastham, MA",,,News
1483389825,58691a5795d0e039260788b9,1324,"Swamp is as swamp does.<br/><br/>That is, if you manage to drain it, it'll just fill back up sooner or later.  Because... it's a swamp.",20967404.0,20967404.0,<br/>,comment,1483385550,1.0,0,0,National,0.0,,20967404,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,7,,0,,Politics,0,approved,1,0,1483389825,YikeGrymon,40488458.0,"Wilmo, DE",,,News
1483389727,58691a5795d0e039260788b9,1324,"I think there is hope and I think it will work<br/><br/>Congressional Democrats must deal with reality and appeal to Trump's extreme competitive spirit<br/><br/>If congress, with the help of McCain can block Trump's plan pivot to Russia, instead of a huge focus on fossil fuels through Exxon and Rosneft (a harmful and also outdated approach) perhaps Trump will instead switch his focus towards competing with China in a technology race with R&amp;D and innovation.<br/><br/>Even with the US pioneering in genetics, China is now leading the way<br/><br/><a href=""https://www.washingtonpost.com/news/wonk/wp/2016/12/30/chinas-9-billion-effort-to-beat-the-u-s-in-genetic-testing/?utm_term=.76b2817f3960"" title=""https://www.washingtonpost.com/news/wonk/wp/2016/12/30/chinas-9-billion-effort-to-beat-the-u-s-in-genetic-testing/?utm_term=.76b2817f3960"" target=""_blank"">https://www.washingtonpost.com/news/wonk/wp/2016/12/30/chinas-9-billion-...</a><br/><br/>Afterall, it was Russia's accomplishments that inspired the space race and efforts of this scale required government investment, not tax cuts<br/><br/>If Trump can put his intense competitive spirit to good use through  government, instead of relying on tax cuts, we could go very far in some areas<br/><br/>This would be good for the economy<br/><br/>Perhaps when he takes charge he will see a different angle to his legacy.  If people point out how much better some other countries do with healthcare and R&amp;D - he may not want to be outdone and this may save these programs<br/><br/>I suggest a huge push to point out the areas in which we lag or will soon lag without serious government investment.  <br/><br/>I think Trump will care about the US being number 1 in these areas once he is president.  <br/><br/>It is his extreme competitive nature we can appeal to and put to good use.",20967725.0,20967725.0,<br/>,comment,1483389706,1.0,0,0,National,0.0,,20967725,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,4,,3,,Politics,0,approved,1,1,1483389727,Peg,65015308.0,AZ,,,News
1483389393,58691a5795d0e039260788b9,1324,"How should I say this and make myself clear as a reflection in a mirror because I am terribly angry at the hypocrisy of the conservatives in this country. Donald J Trump has set up two love affairs with two different countries and his followers follow because this is what they do. Both countries have rulers who are angry, bossy, totalitarian, and one maybe behind murders of people who question him (dissent). One of these countries we send billions to and it's boss still complains that we don't do enough &amp; god forbid someone criticize them bull dozing homes of people who want to just go to work, sleep, eat. But by god RUSSIA and ISRAEL both have UNIVERSAL HEALTHCARE. Israel even calls it a human right &amp; indirectly we could and paying for their healthcare. So it's Ok to love other ""SOCIALIST"" countries it's just that we can't be can't be one, got it. What a joke.",20965755.0,20965755.0,<br/>,comment,1483369935,1.0,0,0,National,0.0,,20965755,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,38,,2,,Politics,0,approved,1,0,1483389393,Anna,57955921.0,NY,,,News
1483389368,58691a5795d0e039260788b9,1324,"I hope that Republicans pursue a clear, principled agenda, designed to benefit the many and not just the few.   And I hope for a principled opposition from Democrats.<br/><br/>But I suspect that, as usual, the Republican agenda will benefit the large corporations and the oil and gas companies at the expense of the Mom and Pop businesses and the vast majority of Americans.  And that Republicans are putting  more effort in how to deceive the voters than in how to help them.<br/><br/>If the past is any guide,  Republicans will produce legislation to privatize Medicare and Social Security and call it ""The Medicare and Social Security Rescue Act"".  They will enact tax reform giving crumbs to the middle class and too much to the 1 % and call it the ""Income Equity Tax Reform Act"".  They will sanction health insurance company death panels and remove regulations on health insurance and call it ""The Guarantied Health Insurance For All Act"".<br/><br/>Congressional Republicans are an adept, cynical lot who excel at serving their donors while giving crumbs to their constituents.<br/><br/>And Trump has already revealed his tiny hands in his cabinet picks.  Not one of them has shown any interest in resolving problems of the poor and working class.  All have shown ability in self-promotion and serving the interests of those who would turn this country back to the robber barons.  <br/><br/>In 4 to 8 years voters will once again come to their senses after more catastrophes like the Great Recession. I hope it is not too late.",20967696.0,20967696.0,<br/>,comment,1483389336,1.0,0,0,National,0.0,,20967696,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4734/9721/cropped-47349721.jpg?0.17552296142093837,1,26,,0,,Politics,0,approved,1,1,1483389368,Rita,47349721.0,California,,,News
1483389263,58691a5795d0e039260788b9,1324,"What goes around, comes around.  Bracing for decades of obstructionism to come.....",20966577.0,20966577.0,<br/>,comment,1483376937,1.0,0,0,National,0.0,,20966577,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,11,,3,,Politics,0,approved,1,0,1483389263,JBK007,27581854.0,Boston,,,News
1483389242,58691a5795d0e039260788b9,1324,Amazing how the congress ( republicans ) can whip into action and work 100 days straight ( without 6 week '' vacations '' ) when they want to get something done. <br/><br/>First order of business; a tax cut for the wealthy and the bill for you and I.<br/>Second order of business; repeal of your health care insurance<br/>Third order of business; eliminate all agencies that protect you and I.<br/>Fourth order of business; head to back rooms for Cuban cigars ( they won't repeal that ) and bourbon to congratulate themselves at being masters of the universe. <br/><br/>Then back to six weeks vacations. <br/><br/>THIS is what you voted for people. ( at least a minority of you ) ,20966918.0,20966918.0,<br/>,comment,1483380192,1.0,0,0,National,0.0,,20966918,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/7401/4596/cropped-74014596.jpg,1,51,,4,,Politics,0,approved,1,0,1483389242,FunkyIrishman,74014596.0,Ireland,,,News
1483389239,58691a5795d0e039260788b9,1324,"I cannot imagine Senator McConnell doing anything positive for anyone other than himself and his campaign contributors. <br/><br/>He has control now and will help bring in the ""Conservative Utopia"" Republicans have always hoped for....only white people are included of course.<br/><br/>People who helped elect Trump, you own the next 4 yrs...",20966139.0,20966139.0,<br/>,comment,1483373367,1.0,0,0,National,0.0,,20966139,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6733/4116/cropped-67334116.jpg?0.7299161159899086,1,24,,0,,Politics,0,approved,1,0,1483389239,JPM,67334116.0,Cincinnati,,,News
1483388914,58691a5795d0e039260788b9,1324,"All I can think is ""Show me the Money""<br/>Ok Mitch now that Obama is gone there and  nothing left  just to be against it is time for you to show us your hand . Step out on the stage and tell us what YOU have  for us  the people of this country that pay your salary ",20965974.0,20965974.0,<br/>,comment,1483371846,1.0,0,0,National,0.0,,20965974,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,22,,0,,Politics,0,approved,1,0,1483388914,Auntianne,56044834.0,North carolin,,,News
1483388815,58691a5795d0e039260788b9,1324,"After reading most of these posts, I haven't seen such a bunch of crybabies - ever! The only thing you should be regretting if the fact that that the Democrats nominated a candidate who considered herself the anointed one who didn't have to do any real campaigning. When the Democrats stop bowing to every little special interest group and start listening to mainstream America again they should easily make a comeback. I didn't agree with Bernie on many things but he was an effective campaigner. Stop the whining and at least try to move on because right now you are viewed as nothing but a bunch of sore losers and crybabies and people like that don't do well in elections. Can it be done? Well nobody gave Trump a chance but look what happened. If a candidate like him can find a way to win, surely the Democrats can find someone who can win - can't they?",20967648.0,20967648.0,<br/>,comment,1483388754,1.0,0,0,National,0.0,,20967648,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,10,,6,,Politics,0,approved,1,0,1483388815,Richard B,3084682.0,"Sussex, NJ",,,News
1483388815,58691a5795d0e039260788b9,1324,It's one thing for the stupid in this country (trumpies) to get what they deserve. It's quite another for the rest of us to get saddled with their unchristian viciousness. I paid $6000./yr for catastrophic health insurance back in the mid 90s. I had back pain and every insurance company wanted to exclude my back. Golden Rule was a Golden screw job! Repukes want those who can't afford the outrageous cost of medical care to DIE. It's that simple and that easy. Repeal the ACA? May they rot  in hell!,20967634.0,20967634.0,<br/>,comment,1483388615,1.0,0,0,National,0.0,,20967634,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,30,,7,,Politics,0,approved,1,0,1483388815,Gunmudder,74219520.0,Fl,,,News
1483388814,58691a5795d0e039260788b9,1324,"Trump isn't just going to trample Obama's legacy - he is going to trample the lower half of the middle class, in its entirety, right down into the ground.  Tiny top, miserable middle, bloodied bottom - that's going to be the New America.<br/><br/>Welcome to the rat race - on November 8th, we made America brutal again, just the way it was in the 19th Century - slavery anyone?",20967603.0,20967603.0,<br/>,comment,1483388276,1.0,0,0,National,0.0,,20967603,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,23,,0,,Politics,0,approved,1,0,1483388814,Peter Zenger,55122416.0,N.Y.C.,,,News
1483388814,58691a5795d0e039260788b9,1324,One difference between the Democrats being obstructionist and the Republicans obstructing Obama...the Democrats would be reflecting the will of the voters.,20967590.0,20967590.0,<br/>,comment,1483387975,1.0,0,0,National,0.0,,20967590,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,15,,0,,Politics,0,approved,1,0,1483388814,Deborah Moran,17008759.0,Houston,,,News
1483388814,58691a5795d0e039260788b9,1324,"We have before us, a debacle of unfathomable proportions. Let them destroy the progress that has been made since the last Republican debacle in.   Democrats must get there organizational skill set together so they can win the mid-term and the 2020 elections.<br/>Trump is absolutely unfit for this office. He proves it every single day he opens his mouth or tweets.  He will be the master of destruction.  God Help Us~",20967579.0,20967579.0,<br/>,comment,1483387879,1.0,0,0,National,0.0,,20967579,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,13,,1,,Politics,0,approved,1,0,1483388814,Charles Dunaif,77948586.0,San Francisco,,,News
1483388814,58691a5795d0e039260788b9,1324,"I supported the idea of health care for all, even Medicare for all to save lives.<br/><br/>Now the Republicans who voted to repeal Obamacare are going to die needlessly out of pure ignorance hatred and anger.<br/><br/>Too bad huh?",20967556.0,20967556.0,<br/>,comment,1483387514,1.0,0,0,National,0.0,,20967556,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4428/7968/cropped-44287968.jpg?0.07104355978353172,1,9,,1,,Politics,0,approved,1,0,1483388814,Patrick,44287968.0,Long Island N.Y.,,,News
1483388780,58691a5795d0e039260788b9,1324,"""Elections have consequences""<br/><br/>Personally I cannot wait until Republicans use the nuclear option in the Senate and stick it to the Democrats who started that slippery slope. Next most delicious will be Trump using his phone in his pen. And of course the supreme court nomination will be fabulous too! If just a few of the Liberals on the Supreme Court retire, that would be the gift that keeps on giving regardless of 2020.",20967636.0,20967636.0,n/a,comment,1483388640,1.0,0,0,National,0.0,,20967636,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,3,,0,,Politics,0,approved,1,0,1483388780,Noah,73231012.0,Canada,,,News
1483388780,58691a5795d0e039260788b9,1324,"Any Trump Supreme Court nominee to replace the current vacancy will be illegitimate. Any judges appointed to current vacancies left open because Republicans refuse to ratify anyone, will be illegitimate. They should have had the courtesy to ratify nominees rather than obstruct a non white president. If you think GOP actions weren't racist, look who was elected.<br/><br/>The entire Republican Party has acted unAmerican for the last 8 years. The Republicans are no longer serving the Constitution. they are serving a Corporatist, Theocratic Fascism.<br/><br/>Where are the Patriots now?",20967614.0,20967614.0,<br/>,comment,1483388366,1.0,0,0,National,0.0,,20967614,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/1789/1535/cropped-17891535.jpg?0.5032941391647636,1,15,,2,,Politics,0,approved,1,0,1483388780,hyp3rcrav3,17891535.0,Seattle,,,News
1483388780,58691a5795d0e039260788b9,1324,"Now that the Russian Embassy is re-locating to the White House, we can use their buildings on Wisconsin Avenue. Or, the Ruskies can keep it to store some of those Ladas coming in. Cheer up, there's always a bright side.",20967592.0,20967592.0,<br/>,comment,1483388013,1.0,0,0,National,0.0,,20967592,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,6,,0,,Politics,0,approved,1,0,1483388780,Benvenuto,65673264.0,Maryland,,,News
1483388780,58691a5795d0e039260788b9,1324,"Let them  go ahead and repeal everything: obamacare, Medicare, food stamps, social security, all financial and enviornmental regulations. Let them nominate Jefferson Davis for the Supreme Court and ban abortions and immigration. Big tax cuts for their crooked pals on Wall Street. Go for it fellas.<br/>Then they will own it completely. Let's see how happy everyone is in two years, especially those low info Trump voters.<br/>If Democrats cooperate in any way, they do so at their own peril and will deserve the oblivion they will soon be consigned to.. They should offer Republican  seditionists, bandits and criminals exactly the same degree of cooperation they extended to President Obama: this is, NONE. <br/><br/>We'll soon see how happy America is with its Republican Paradise.",20967563.0,20967563.0,n/a,comment,1483387607,1.0,0,0,National,0.0,,20967563,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,19,,0,,Politics,0,approved,1,0,1483388780,Ignatz Farquad,12954498.0,"New York, NY",,,News
1483388780,58691a5795d0e039260788b9,1324,We should be marching in the streets to demand that our politicians pay for their own health insurance!,20967550.0,20967550.0,<br/>,comment,1483387453,1.0,0,0,National,0.0,,20967550,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5098/9617/cropped-50989617.jpg?0.3410173184238374,1,21,,2,,Politics,0,approved,1,0,1483388780,Stella,50989617.0,MN,,,News
1483388780,58691a5795d0e039260788b9,1324,"Based upon the losses over the last two terms and especially in this last election it is clear that the Democrats need to develop a different message in an attempt to appeal to those outside of their current bases, but so far all that we are seeing is denial about reasons for losing the election and an apparent strategy of 'not the GOP and especially not Trump'. This reflects more than a bit of hypocrisy considering that simple obstructionism was one of the primary complaints of the GOP by Democrats. Politics is essentially achieving the ability to govern, and Democrats have not only shown that they can’t to get to first base, they appear to be doubling down on their stances that have resulted in such a performance. <br/><br/>The usual advice is to 'put the shovel down' when you've dug yourself in deep, but as if they are caught in a monkey trap Democrats just won’t let go of losing messages. This is usually a symptom of a cult, of 'true believers', and is one that I've usually attributed to the GOP. Now both parties are like the Sneetches, the Seuss characters where one group has green stars on their bellies and another group that doesn't, and they end up spending all of their money on star on and star off treatments, making the person with the star on and off machines rich.<br/><br/>Pretty rich.   ",20967545.0,20967545.0,<br/>,comment,1483387418,1.0,0,0,National,0.0,,20967545,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,1,,1,,Politics,0,approved,1,0,1483388780,John,55359661.0,Washington,,,News
1483388780,58691a5795d0e039260788b9,1324,"If Social Security and Medicare are eliminated, does the GOP plan to give me back the $300,000 I've paid into these programs to date or are they just going to steal my money?",20967543.0,20967543.0,<br/>,comment,1483387411,1.0,0,0,National,0.0,,20967543,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,26,,6,,Politics,0,approved,1,0,1483388780,Scott Davidson,59656986.0,San Francisco,,,News
1483388780,58691a5795d0e039260788b9,1324,"Republicans want to undo Obama's accomplishments. So that means they will put the Dow Jones back to 6,000 and jobs creation back to a negative 800,000 per month.<br/><br/>It might sound like I am joking, but I am deadly seriously. I fully expect these and other horrors to occur. ",20967539.0,20967539.0,<br/>,comment,1483387352,1.0,0,0,National,0.0,,20967539,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,11,,0,,Politics,0,approved,1,0,1483388780,Beth!,6824236.0,Colorado,,,News
1483387454,58691a5795d0e039260788b9,1324,ONE PARTY RULE...the warstate... and I'm a Wyoming Republican.,20966253.0,20966253.0,<br/>,comment,1483374291,1.0,0,0,National,0.0,,20966253,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,6,,2,,Politics,0,approved,1,0,1483387454,John in Laramie,29907180.0,Laramie Wyoming,,,News
1483387371,58691a5795d0e039260788b9,1324,"You refuse to discuss the reality that a family of four making over the Obamacare cutoff for a subsidy, faces annual healthcare costs that can easily exceed twenty-five thousand dollars/year before getting reimbursed one penny by the insurance company. And this number will continue to increase.<br/><br/>Based on this fact alone, the law is an abject failure, and must be replaced with something better.",20967533.0,20967533.0,<br/>,comment,1483387284,1.0,0,0,National,0.0,,20967533,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,11,,11,,Politics,0,approved,1,0,1483387371,Joseph,48183969.0,albany,,,News
1483387371,58691a5795d0e039260788b9,1324,"History will show these men destroyed the democracy of America.<br/><br/>At a Republican retreat, at the Library of Congress, right before Obama’s 2009 inauguration, Mitch McConnell said:<br/>“there are enough of us to block the Democratic agenda-as long as they all marched in lockstep.”<br/>“As long as Republicans refused to follow his (President Obama’s) lead, Americans would see partisan food fights and conclude that Obama had failed to produce change.”<br/><br/>January 20, 2009 Republican Leaders in Congress literally plotted to sabotage and undermine U.S. Economy during President Obama's Inauguration. In Robert Draper's book, ""Do Not Ask What Good We Do: Inside the U.S. House of Representatives"" Draper wrote that during a four hour, ""invitation only"" meeting with GOP Hate-Propaganda Minister, Frank Luntz, the below listed Senior GOP Law Writers literally plotted to sabotage, undermine and destroy America's Economy. <br/><br/>The Guest List: <br/><br/>Rep. Paul Ryan(R-WI)<br/>Rep. Eric Cantor (R-VA)<br/>Rep. Kevin McCarthy (R-CA),<br/>Rep. Pete Sessions (R-TX),<br/>Rep. Jeb Hensarling (R-TX),<br/>Rep. Pete Hoekstra (R-MI)<br/>Rep. Dan Lungren (R-CA),<br/>Sen. Jim DeMint (SC-R),<br/>Sen. Jon Kyl (AZ-R),<br/>Sen. Tom Coburn (OK-R),<br/>Sen. John Ensign (NV-R) and<br/>Sen. Bob Corker (TN-R).<br/>Non-lawmakers present Newt Gingrich<br/><br/>During the four hour meeting: <br/><br/>Senior GOP members plotted to bring Congress to a standstill regardless how much it would hurt the American Economy by pledging to obstruct &amp; block President Obama on all legislation. Turn the Page.",20967529.0,20967529.0,<br/>,comment,1483387261,1.0,0,0,National,0.0,,20967529,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,41,,0,,Politics,0,approved,1,0,1483387371,Check Reality vs Tooth Fairy,77751736.0,In the Snow,,,News
1483387371,58691a5795d0e039260788b9,1324," People just don't get it.<br/> The Republican Party is a business, and it's main goal is to make money. They have no interest in the country, and no interest in the people.  Try to point out anything that they have done for average Americans. You can't, because there isn't anything. It's only for the rich.<br/>They nearly finished the job under Bush, and now they get another crack at it.",20967526.0,20967526.0,<br/>,comment,1483387229,1.0,0,0,National,0.0,,20967526,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6094/6685/cropped-60946685.jpg?0.432388115208596,1,39,,2,,Politics,0,approved,1,0,1483387371,Grove,60946685.0,Santa Barbara,,,News
1483387371,58691a5795d0e039260788b9,1324,"In a recent article, the Pentagon and Dr. Hoffman of the National Defense University expressed concerned about how to combat Russia’s use of “hybrid warfare,”; stealth invasion, local proxy forces, international propaganda, conventional/unconventional forces, information warfare, propaganda, and economic measures to undermine its enemies when it annexed Crimea and destabilize eastern Ukraine.<br/><br/>Like the Russians, the GOP are using the very same “hybrid warfare”<br/><br/>The GOP &amp; Trump, following the direction of Joseph Goebbels who said that by repeating a few very specific ideas and understanding the psychology of the people concerned you could make them believe that a square is in fact a circle by just using words, and words can be molded to disguise intent. The purpose of propaganda isn’t to be intellectually pleasing or to control a few mindless people but instead, conquer the broad masses. They also use the wordsmithing of Dr. Frank Luntz, who understands how to use words that insight people to act purely on emotions and without all of the facts, manipulate people to act against their own needs.<br/><br/>Walker goes to Germany &amp; England and 47 senators send a letter to the leader of Iran, Bush goes to Estonia (Russia).<br/><br/>The GOP uses gerrymandering, voter restrictions, limiting information freedoms, economic warfare defunding the country’s budget, destabilizes the country using fear tactics, provoking: racism, hyper-right religion, confederacy. ",20967523.0,20967523.0,<br/>,comment,1483387193,1.0,0,0,National,0.0,,20967523,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,18,,1,,Politics,0,approved,1,0,1483387371,Check Reality vs Tooth Fairy,77751736.0,In the Snow,,,News
1483387371,58691a5795d0e039260788b9,1324,"""With New Congress Poised to Convene, Obama's Polices are in Peril""<br/><br/>Actually, his polices are in Intensive Care, soon to be euthanized.",20967522.0,20967522.0,<br/>,comment,1483387188,1.0,0,0,National,0.0,,20967522,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,9,,0,,Politics,0,approved,1,0,1483387371,Jack Dancer,69015025.0,California,,,News
1483387371,58691a5795d0e039260788b9,1324,"The Republicans turn to govern will be marked not by governing For The People but by governing For the Few and Wealthy  . .  and if I may add, the Visionless.  <br/><br/>To take away many millions of People's healthcare and replace it with, what, the broken system as before the Obama presidency when some 60 million Americans could not afford even the most basic healthcare insurance.<br/><br/>To strip the few new banking laws put there to prevent yet another meltdown.<br/><br/>To undo any, even meager, steps toward preventing rapid climate change.<br/><br/>These people aren't governors, they are schemers for the rich who use the working class through non-issues and dog whistles to put them in power.<br/><br/>The ones most affected never learn that their interests have always been neglected during the Republican administrations.<br/><br/>And two Republicans in a row have lost the popular vote through state sponsored meddling.  Florida in 2000 and Russia in 2016.",20967508.0,20967508.0,<br/>,comment,1483386940,1.0,0,0,National,0.0,,20967508,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,21,,0,,Politics,0,approved,1,0,1483387371,Clearwater,49120908.0,Oregon,,,News
