approveDate,articleID,articleWordCount,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,inReplyTo,newDesk,parentID,parentUserDisplayName,permID,picURL,printPage,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sectionName,sharing,status,timespeople,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL,typeOfMaterial
1486042147,5892ec0795d0e0392607e28f,804,"Being recognized more and more? Douglass was the most photographed person of the 19th century. <a href=""http://www.npr.org/2015/12/13/459593474/picture-this-frederick-douglass-was-the-most-photographed-man-of-his-time"" title=""http://www.npr.org/2015/12/13/459593474/picture-this-frederick-douglass-was-the-most-photographed-man-of-his-time"" target=""_blank"">http://www.npr.org/2015/12/13/459593474/picture-this-frederick-douglass-...</a>",21334588.0,21334588.0,<br/>,comment,1486037011,1.0,0,0,OpEd,0.0,,21334588,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,7,,0,,Unknown,1,approved,1,0,1486042147,James Levy,47485039.0,"Takoma Park, MD",,,Op-Ed
1486042147,5892ec0795d0e0392607e28f,804,"It is Pence's tight-lipped smile that gets me, as though he's just heard another outrageous remark in the ""locker room"" and is trying to be ""one of the boys"" and appreciate the raunchy humor but hoping his wife and evangelical pastor never know he was party to it.<br/><br/>It is becoming increasingly obvious that one must sell their soul (or must have long ago sold their soul) to be a part of the Trump/Bannon/Pence/Priebus/Kushner band of pirates. Trump and Bannon are in the ""sold it long ago"" category. The others more recently made their bargain with hell; Priebus, forgetting his resolve four years ago to make the Republican party more welcoming; the evangelical Pence swallowing and defending every obscenity that Trump utters or admits to; ""orthodox"" Kushner quietly agreeing to throw his fellow Jews under the bus on Holocaust Day.<br/><br/>And one has to wonder what circle of hell poor Mitt Romney has been consigned to.",21334573.0,21334573.0,<br/>,comment,1486036937,1.0,0,0,OpEd,0.0,,21334573,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,13,,1,,Unknown,0,approved,1,0,1486042147,JDR,41595015.0,Wisconsin,,,Op-Ed
1486042147,5892ec0795d0e0392607e28f,804,"GORSUCH is but the latest of the Fun House Horrors to emerge.  He is a Troll from the late grande diva, Scalia (long may she shriek).  And Sing-A-Song-of-Non-Pence, the Trumpenstein Monster's pet lap dog with rabies is barking up the wrong tree, as he always does.  No good will come of this lot of thugs, liars, thieves and monsters.",21334563.0,21334563.0,<br/>,comment,1486036883,1.0,0,0,OpEd,0.0,,21334563,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,5,,0,,Unknown,0,approved,1,0,1486042147,John Smith,35001936.0,Cherry Hill NJ,,,Op-Ed
1486042147,5892ec0795d0e0392607e28f,804,"After reading the last quote I am more convinced: Donald Trump is the most ignorant to occupy the white house and his dad paid someone to take his classes and tests in school. No one with this lack of depth and knowledge could have gone much past 3rd grade. My apologies go out to GW Bush. I thought he was dumb, this guy takes the cake.",21334556.0,21334556.0,<br/>,comment,1486036847,1.0,0,0,OpEd,0.0,,21334556,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,17,,0,,Unknown,0,approved,1,0,1486042147,Paul,19186998.0,"Washington, DC",,,Op-Ed
1486042147,5892ec0795d0e0392607e28f,804,"Once the GOP realized it was apparent Trump would win their primary, they offered Trump a deal: take Pence as his running mate, and follow a prescribed right wing agenda. In turn the GOP will support him but more importantly they would shield Trump from the conflict of interest issues...........its so obvious.",21334539.0,21334539.0,<br/>,comment,1486036781,1.0,0,0,OpEd,0.0,,21334539,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,9,,0,,Unknown,0,approved,1,0,1486042147,Elniconickcbr,53271554.0,New York city,,,Op-Ed
1486042147,5892ec0795d0e0392607e28f,804,"Since the Pomeranian is of German descent, it gets my vote. <br/><br/>I too did a triple take when Trump said he had studied the writings of Judge Gorsuch. Highly unlikely. Fodder for a smart reporter to ask him to expound on his study. Surely he took notes. Maybe he could share?<br/><br/>As to the conundrum of what to do with Gorsuch, I would keep my power dry. I do not think that we should further taint national institutions with more political squabble. This is not an existential moment.<br/><br/>Organize and converse. Be calm and considerate. Question Judge Gorsuch in detail at the Senate hearing. Let him explain his judicial philosophy. Be sure the voting public knows what it voted for in this election. <br/><br/>Pence's Pomeranian will show his true nature. Pomeranians are said to not play well with others. Probably because they have small paws.",21334537.0,21334537.0,<br/>,comment,1486036775,1.0,0,0,OpEd,0.0,,21334537,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,8,,0,,Unknown,0,approved,1,0,1486042147,bill,59851153.0,WI,,,Op-Ed
1486041852,5892ec0795d0e0392607e28f,804,"Gail is sadly adrift.<br/><br/>Part of it is that she shares the general shell shock afflicting the left that set in almost three months ago (!) and hasn’t abated with a necessary re-focus by her co-religionists on fashioning then selling arguments that have the slightest effect on Americans sufficient to change things. Their ONLY response has been “resist!” The effectiveness of THAT will be seen as EVERY ONE of Trump’s nominees will be confirmed, and probably with SOME Democratic support (except possibly for Sessions and DeVos, who still will be narrowly confirmed).<br/><br/>Those who spend ALL their time on pyrrhic rear-guard actions that have no effect but to give the erroneous impression of relevance simply cede the war to the enemy, lost battle after lost battle.<br/><br/>Half of Trump’s TRUE value to America is on track to succeeding: sooner or later, for congressional Dems to remain even minimally relevant to our governance, they’re going to need to march resolutely to the center. The other half of that value, to get congressional Republicans to do the same, hasn’t seriously begun yet; and unless Dems get their acts together to provide effective pressure to do so … may never happen for want of a compelling argument.<br/><br/>Get your acts together: scrape it off and redefine yourselves to be more relevant to the convictions and priorities of enough Americans; and get back into the fight. Calling Trump “Pence’s Pet” doesn’t even merit the good-natured laugh that Seamus deserved.",21335472.0,21335472.0,<br/>,comment,1486041832,1.0,0,0,OpEd,0.0,,21335472,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4712/3844/cropped-47123844.jpg?0.06419149620228637,27,2,,4,,Unknown,0,approved,1,1,1486041852,Richard Luettgen,47123844.0,New Jersey,,,Op-Ed
1486041549,5892ec0795d0e0392607e28f,804,"""However, he did suggest he’s “studied” Gorsuch’s work.""<br/><br/>Reagan's Chief of Staff required every paper going to the President be reduced to a one page summary on top. Reagan studied the top pages.<br/><br/>Jimmy Carter is criticized for doing too much the opposite, getting into such intimate detail on his own that he did not do his own job.<br/><br/>There is something to be said for Reagan's approach. General George C. Marshall ran WW2 that way. He said that any briefer who could not explain himself in five minutes just did not understand what he was talking about. WW2 was run on five minute presentations.<br/><br/>We have not yet heard what rules are in place for materials given to Trump. There may not even be rules yet. However, ""study"" is not his job description. Things that get to the President's desk have been studied, and they are there for action on well understood, well studied points of decision.",21335399.0,21335399.0,<br/>,comment,1486041522,1.0,0,0,OpEd,0.0,,21335399,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/3767/4938/cropped-37674938.jpg?0.41398809710517526,27,8,,2,,Unknown,0,approved,1,1,1486041549,Mark Thomason,37674938.0,"Clawson, Mich",,,Op-Ed
1486039508,5892ec0795d0e0392607e28f,804,"Mr. Gorsuch, like Mr. Trump has had a life without the stress of hard knocks, or even soft knocks for that matter.<br/>This alone makes it difficult for them to have empathy for middle class, let alone poor.  The trials of women and family planning issues have never had to cross their minds.<br/>So regardless of their ivy league education, they lack what is needed in either job. ",21335002.0,21335002.0,<br/>,comment,1486039482,1.0,0,0,OpEd,0.0,,21335002,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5456/0259/cropped-54560259.jpg?0.06233156391407363,27,63,,0,,Unknown,0,approved,1,1,1486039508,tom,54560259.0,pittsburgh,,,Op-Ed
1486039448,5892ec0795d0e0392607e28f,804,"'Black History Month by praising the great 19th-century abolition leader, writer and activist Frederick Douglass. Trump called him “an example of somebody who has done an amazing job and is being recognized more and more, I notice.”'<br/><br/>But, then, he also praised Amarosa and the amazing job she does... <br/><br/>When the news was heavy on the Trump stuff, I switched to ""All in the Family."" Unfortunately, Archie reminded me of Trump...",21334993.0,21334993.0,<br/>,comment,1486039415,1.0,0,0,OpEd,0.0,,21334993,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5990/0427/cropped-59900427.jpg,27,28,,0,,Unknown,0,approved,1,1,1486039448,Anne-Marie Hislop,59900427.0,Chicago,,,Op-Ed
1486039372,5892ec0795d0e0392607e28f,804,How about Pence's Mango Mongrel?,21334525.0,21334525.0,n/a,comment,1486036698,1.0,0,0,OpEd,0.0,,21334525,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,36,,1,,Unknown,0,approved,1,0,1486039372,TeacherinNC,65338539.0,Kill Devil Hills,,,Op-Ed
1486039368,5892ec0795d0e0392607e28f,804,"If the democrats could actually work together they might accomplish something.  That said, maybe they should just shut up and stop telegraphing their punches before the do whatever it is they do.  Washington is the quintessential reality show and all the players want their time in front of the camera.  That might be a big part of the problem.  Do your job, don't let them see you coming, keep them guessing. ",21334522.0,21334522.0,<br/>,comment,1486036675,1.0,0,0,OpEd,0.0,,21334522,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,23,,0,,Unknown,0,approved,1,0,1486039368,Michael,63647510.0,New York,,,Op-Ed
1486039363,5892ec0795d0e0392607e28f,804,"Question #1 -  I am going with subset 1 of Answer C [not offered] - I am digging a bunker under the bed.<br/><br/>Question #2 - Again, an alternate: Australian Labradoodle - in honor of the worst call Trump had on Saturday, and a pet that needs constant trimming around the eyes so it can see.<br/><br/>And I do not think there is any puppeteer - the inmates are running the asylum.",21334511.0,21334511.0,<br/>,comment,1486036609,1.0,0,0,OpEd,0.0,,21334511,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,20,,2,,Unknown,0,approved,1,0,1486039363,Retired Gardener,63633542.0,"East Greenville, PA",,,Op-Ed
1486039320,5892ec0795d0e0392607e28f,804,"What I don't get is this fascination with judges that are ""originalist"".  Would you go to a doctor that still practiced trephination?",21334509.0,21334509.0,<br/>,comment,1486036604,1.0,0,0,OpEd,0.0,,21334509,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,273,,4,,Unknown,0,approved,1,0,1486039320,emc,29671705.0,NC,,,Op-Ed
1486039313,5892ec0795d0e0392607e28f,804,"Yes, that Frederick Douglass is doing one amazing, amazing job, Gail. Thousands and thousands of white people are taking notice.<br/><br/>I guess we should all just be thankful he didn't bust out a  ""Heckuva job, Freddie"".",21334500.0,21334500.0,<br/>,comment,1486036483,1.0,0,0,OpEd,0.0,,21334500,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,39,,0,,Unknown,0,approved,1,0,1486039313,Charles MArtin,52112563.0,"Nashville, TN USA",,,Op-Ed
1486039308,5892ec0795d0e0392607e28f,804,"Make McConnell use the nuclear option, and I hope everyone remembers how he plays ball.  He is enemy #1.  He refuses to hold a hearing for one and shoves his pick through, on our dimes.  He is pure disgust.  (Sorry, Gail, but I'm really sick and tired of paying for such!)  We don't treat a man like this --- the guy worked his life away for the top job and I will be darned if McConnell will seat his, over Garland.  (And then, the perpetual Wendy Peffercorn grin on his face?  I'm going to explode!)  And then Trump gives him the go ahead?  Yesterday, our President became the ""swamp"".  ",21334498.0,21334498.0,<br/>,comment,1486036477,1.0,0,0,OpEd,0.0,,21334498,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,45,,1,,Unknown,0,approved,1,0,1486039308,rebecca1048,13387144.0,Iowa,,,Op-Ed
1486039291,5892ec0795d0e0392607e28f,804,"Does anyone else think that the perpetually hovering Mike Pence with his permanent ""rictus"" smile looks like a waxwork figure which would not be out of place at Madame Tussaud's ( the Chamber of Horrors perhaps) ? I loathe Trump, but as a woman, Pence truly gives me the creeps. I can't help feeling that his misogyny in the guise of ""tender respect"" for womenfolk stems from an ardent biblical desire to punish us for ""original sin."" Yes, really.",21334496.0,21334496.0,<br/>,comment,1486036466,1.0,0,0,OpEd,0.0,,21334496,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,291,,2,,Unknown,0,approved,1,0,1486039291,Susan,62222075.0,Paris,,,Op-Ed
1486039251,5892ec0795d0e0392607e28f,804,"My, my, how the worm has turned. Wasn't just 3 months ago that this same newspaper was making plans to attend the memorial service for what had been the Republican Party? Now we are going to bury the Democratic Party.<br/><br/>The Democratic Party has been on life support ever since November 2010. I am pretty sure it is absolutely flat-lined now. They better begin showing some signs of life or the plug will be pulled. I'm addressing this to every person who hold a voted-into Democratic Seat anywhere in the government, stop going to wine sipping parties and take our country back to a working beacon of common sense. It is time to start cleaning house.",21334482.0,21334482.0,<br/>,comment,1486036356,1.0,0,0,OpEd,0.0,,21334482,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5760/4587/cropped-57604587.jpg?0.9368182854833654,27,7,,2,,Unknown,0,approved,1,0,1486039251,Susannah,57604587.0,France,,,Op-Ed
1486039229,5892ec0795d0e0392607e28f,804,"I would say, fight every step of the way.  Bring what they are doing out in the open.  Fight for time (how long will it before trump implodes?)   And fight so you won't have to explain to future generations why you didn't. ",21334480.0,21334480.0,<br/>,comment,1486036347,1.0,0,0,OpEd,0.0,,21334480,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,67,,0,,Unknown,0,approved,1,0,1486039229,sjs,63582179.0,"bridgeport, ct",,,Op-Ed
1486039213,5892ec0795d0e0392607e28f,804,"As for the judge, make it as hard as possible. As for ""president"" trump, he is really too absorbed in himself to see he is the puppet, lap dog of pence and bannon.",21334466.0,21334466.0,<br/>,comment,1486036301,1.0,0,0,OpEd,0.0,,21334466,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,21,,0,,Unknown,0,approved,1,0,1486039213,Thomas Renner,49668339.0,New York City,,,Op-Ed
1486039207,5892ec0795d0e0392607e28f,804,"While I love the ability to find (some) humor in the ridiculousness that is the inner sanctum of the White House, I fervently hope that the broader NYT team is doing the necessary grunt work in deeply investigating material and cultivating sources that can provide the evidence needed to topple this team.  Since it seems a foregone conclusion that the Russians interfered with the election, solid proof that the GOP ticket compromised itself in the process should give both the ""pet"" and his master their walking papers.",21334463.0,21334463.0,n/a,comment,1486036275,1.0,0,0,OpEd,0.0,,21334463,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,52,,1,,Unknown,0,approved,1,0,1486039207,MK,266493.0,Zürich,,,Op-Ed
1486039186,5892ec0795d0e0392607e28f,804,"Whoever is pulling the strings it's only a matter of time before they figure out how to work the Washington media. The Gorsuch announcement was timed to change the subject. Also of interest was Pence's ""interview"" with Judy Woodruff. These charades where guests read answers have to stop. Real interviews or no interviews.",21334448.0,21334448.0,<br/>,comment,1486036202,1.0,0,0,OpEd,0.0,,21334448,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,22,,0,,Unknown,0,approved,1,0,1486039186,G C B,60586327.0,Philad,,,Op-Ed
1486039179,5892ec0795d0e0392607e28f,804,"What do Dems Have to lose by filibustering 45's SCOTUS nominee? The threat is, ""Accept Gorsuch as a new justice, or we'll take away your power to reject him!"" <br/><br/>The Dems should man up, The nuclear option cuts both ways. If there was ever a time to take a stand, it's now.",21334442.0,21334442.0,<br/>,comment,1486036184,1.0,0,0,OpEd,0.0,,21334442,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/2719/5891/cropped-27195891.jpg?0.9993596852291375,27,72,,0,,Unknown,0,approved,1,0,1486039179,Richard Scharf,27195891.0,Michigan,,,Op-Ed
1486039146,5892ec0795d0e0392607e28f,804,Poodles are very smart dogs.  Please don't insult them.,21334403.0,21334403.0,<br/>,comment,1486035799,1.0,0,0,OpEd,0.0,,21334403,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/3835/0155/cropped-38350155.jpg?0.026111943880096078,27,26,,0,,Unknown,0,approved,1,0,1486039146,Donna,38350155.0,Danville,,,Op-Ed
1486039142,5892ec0795d0e0392607e28f,804,"Gail, please stop using dog breeds to describe Agent Orange and his thugs. Dogs are very intelligent and loving beings who do not discriminate against anybody, who perform much-needed services for the disabled, who do valuable work as search-and-rescue dogs, detection dogs (for both drugs and diseases) and work hard to protect their loved ones and others from harm. They bear no resemblance whatsoever to the egregious crew in the current administration or the craven rethuglicans in Congress.",21334397.0,21334397.0,<br/>,comment,1486035766,1.0,0,0,OpEd,0.0,,21334397,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,39,,0,,Unknown,0,approved,1,0,1486039142,Monique Simmer,52081579.0,"Hohen Neuendorf, Germany",,,Op-Ed
1486039135,5892ec0795d0e0392607e28f,804,"Not a poodle.  Poodles are the second most intelligent breed of dogs, after border collies.  Not a  Pomeranian.  Pomeranians are smart, cheerful little dogs.  I had one that remained smart and cheerful even after he became elderly and blind and had to get an insulin shot every day.  I don't know anything about the temperament of the Pekinese, but certainly they resemble The Donald's coiffure.",21334395.0,21334395.0,<br/>,comment,1486035734,1.0,0,0,OpEd,0.0,,21334395,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5455/9237/cropped-54559237.jpg?9372869301219020037,27,9,,0,,Unknown,0,approved,1,0,1486039135,Pat King,54559237.0,"Buffalo Grove, IL",,,Op-Ed
1486039129,5892ec0795d0e0392607e28f,804,"Pence's Peroxide Pug.<br/><br/>Seriously, though, we have just come through a year in which our press, which has taken heat from the right for decades for asking partisan gotcha questions like, ""What is your favorite newspaper?"", laid down like beaten dogs at the feet of their abusers.<br/><br/>I understand. Even on the eve of the election, the formerly prescient Nate Silver was convinced that Trump didn't have a one-in-four chance of winning. So, if the guy was a clown, the sort of braggart who had bamboozled only the people who kept the late Billy Mays rich, why expose his shady connections and unpaid debts and fraudulent university?<br/><br/>[The answer to this question is that Real America had been indoctrinated with Hillary Hatred since the 1990's.]<br/><br/>And so, when we weren't looking, he became President. I am still shocked every day when I take my coffee to the computer and read through RealityChex, Marie Burns's brilliant news aggregation and commentary site, and find this morning that our Doberman In Chief has chewed through another international relationship. Today's bad blood is with Australia, which used to be one of America's best friends.<br/><br/>Did anyone at the press conference for the newest Supreme Court nominee ask Trump to cite one of his favorite Gorsuch cases? Or is everyone just relieved that the Donald didn't nominate someone truly evil like Jeff Sessions? Oh, wait a minute.<br/><br/>So, Pence's Peroxide Pug, which is a disservice to pugs, who can be sweet dogs. They just look belligerent.",21334384.0,21334384.0,<br/>,comment,1486035649,1.0,0,0,OpEd,0.0,,21334384,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/3192/033/cropped-3192033.jpg?0.8508492773398757,27,19,,0,,Unknown,0,approved,1,0,1486039129,Jack Mahoney,3192033.0,"Brunswick, Maine",,,Op-Ed
1486039120,5892ec0795d0e0392607e28f,804,Pence's Poodle<br/>Putin's Puppet<br/>He's off his noodle<br/>And he can stuff it,21334378.0,21334378.0,<br/>,comment,1486035604,1.0,0,0,OpEd,0.0,,21334378,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,29,,0,,Unknown,0,approved,1,0,1486039120,Ker,66078089.0,Upstate ny,,,Op-Ed
1486039115,5892ec0795d0e0392607e28f,804,"Deep and reflective thinking is not in the character of Donald Trump.  Since his mind is so easy pliable it is hard to believe that Pence does not have influence over the man.  But watching Pence's servile and worshipful attitude, at all times in Trump's presence, Pence gives the impression of a well coiffed head efficient butler waiting to brush up any scraps the master spills on the floor.  Perhaps, America now has its own original version of the grey men behind the royal family. ",21334369.0,21334369.0,<br/>,comment,1486035525,1.0,0,0,OpEd,0.0,,21334369,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,13,,0,,Unknown,0,approved,1,0,1486039115,Babel,48307985.0,new Jersey,,,Op-Ed
1486039106,5892ec0795d0e0392607e28f,804,"Sounds like Trump took his sister's advice on this one. The Democrats should not follow the example of the GOP for the last 8 years. Pouting like Michigan Congressman Justin Amash who voted no on EVERY SINGLE THING during the Obama years is not the same as legislating.<br/>Since Trump seems to think phoning in a presidency is a good idea, we need thoughtful people to be our bridge to sanity.",21334367.0,21334367.0,<br/>,comment,1486035521,1.0,0,0,OpEd,0.0,,21334367,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,4,,0,,Unknown,0,approved,1,0,1486039106,Loey,71673682.0,Michigan,,,Op-Ed
1486039085,5892ec0795d0e0392607e28f,804,"As long as Trump continues to broadcast his ignorance and pettiness (he clearly does not know who Frederick Douglass is and MLK is all about a bust in the Oval Office), he will continue to corroborate the theory that he, like Queen Elizabeth, holds a title and lives in a terrific home, but that someone else is actually running the show.  Every article in the Times about Trump is currently labeled ""The 45th President,"" but with Bannon and Pence the real presidents, will the next president be #46 or will she be more like #48?",21334357.0,21334357.0,<br/>,comment,1486035437,1.0,0,0,OpEd,0.0,,21334357,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/2586/4649/cropped-25864649.jpg?0.7292504112701863,27,12,,0,,Unknown,0,approved,1,0,1486039085,SNA,25864649.0,"Westfield, N.J.",,,Op-Ed
1486039063,5892ec0795d0e0392607e28f,804,This emperor has no clothes. He has already violated the Constitution.<br/><br/>Please impeach him before he is insulted and reaches for THAT button!<br/><br/>Our Planet depends on it.,21334349.0,21334349.0,<br/>,comment,1486035389,1.0,0,0,OpEd,0.0,,21334349,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,12,,1,,Unknown,0,approved,1,0,1486039063,billd,56749336.0,Colorado Springs,,,Op-Ed
1486039047,5892ec0795d0e0392607e28f,804,Pence's Pug.,21334332.0,21334332.0,<br/>,comment,1486035233,1.0,0,0,OpEd,0.0,,21334332,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,6,,0,,Unknown,0,approved,1,0,1486039047,Clack,67721954.0,"Houston, Tx",,,Op-Ed
1486039042,5892ec0795d0e0392607e28f,804,"I'm for calling Pence, Trump's ""Seeing Eye Dog""!  Of course, that's a case of the lame leading the blind!",21334329.0,21334329.0,n/a,comment,1486035206,1.0,0,0,OpEd,0.0,,21334329,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,4,,0,,Unknown,0,approved,1,0,1486039042,Carol W.,58908528.0,"New York, New York",,,Op-Ed
1486039033,5892ec0795d0e0392607e28f,804,"Pence s Pomeranian is a good description of Drumpf as that breed has a nasty disposition. However, the UNpresident is also Putins dancing Bear. ",21334322.0,21334322.0,<br/>,comment,1486035134,1.0,0,0,OpEd,0.0,,21334322,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,3,,0,,Unknown,0,approved,1,0,1486039033,Alan,59765013.0,CT,,,Op-Ed
1486039021,5892ec0795d0e0392607e28f,804,"The objection should not be, at least at first, to Neil Gorsuch.<br/><br/>The objections should be to the process, as the Republicans succeeded in making their stalling of Merrick Garland.  How many days was the Garland nomination stalled?  300?  Then announce that Democrats in the Senate will cooperate with a hearing and (probably, but not certainly) a floor vote in 301 days.<br/><br/>That might put the focus on unpatriotic Republican obstructionism and hold on to the high ground.",21334305.0,21334305.0,<br/>,comment,1486034929,1.0,0,0,OpEd,0.0,,21334305,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,16,,0,,Unknown,0,approved,1,0,1486039021,David in Toledo,30268917.0,Toledo,,,Op-Ed
1486038855,5892ec0795d0e0392607e28f,804,"I like all your choices for Trump's new name, but I suggest the addition of another:<br/>D) Pence's Pooping Puppy<br/><br/>Based on Trump's delight and ability to soil everything, everywhere, the name will fit until, if ever, he is house trained.",21334282.0,21334282.0,<br/>,comment,1486034768,1.0,0,0,OpEd,0.0,,21334282,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4653/4510/cropped-46534510.jpg?0.03198817861266434,27,11,,0,,Unknown,0,approved,1,0,1486038855,Joe T,46534510.0,NJ,,,Op-Ed
1486038839,5892ec0795d0e0392607e28f,804,"They absolutely should remove the filibuster from the nomination process, whether this involves obstructing Gorsuch or not. It's clear that both parties belive SCOTUS nominations are a legislative process now, not an executive one. <br/><br/>Clearly republicans agree the ""advice and consent"" clause is more important than the President's right to nominate, and if the Democrats had really believed that Presidential authority superceded the legislative process, Obama could have simply told Judge Garland to start sitting on the bench, without Senate approval, and let the chips fall where they may.<br/><br/>So let's face it - this is a legislative process now. Consider what would happen if the senate majority leader went to the president with a name and said ""this is the only person we will consider hearings on."" There is nothing a sitting president could do except force the court to be short again.<br/><br/>Since this is now a purely legislative process, it should require a simple majority, not a supermajority. The only difference between a court nomination and a normal legislative vote now is that the President has an un-overridable veto in the form of actually having to name the nominee.",21334280.0,21334280.0,<br/>,comment,1486034765,1.0,0,0,OpEd,0.0,,21334280,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,1,,0,,Unknown,0,approved,1,0,1486038839,Brendan,34756800.0,New York,,,Op-Ed
1486038778,5892ec0795d0e0392607e28f,804,President Bannon is the one in charge and Pence is waiting in the wings to take over after the two rabid dogs (Bannon and Trump) take each other out.  There is no good outcome for the American people in any of these situations.,21334278.0,21334278.0,<br/>,comment,1486034732,1.0,0,0,OpEd,0.0,,21334278,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,13,,0,,Unknown,0,approved,1,0,1486038778,DR,65351610.0,New England,,,Op-Ed
1486038770,5892ec0795d0e0392607e28f,804,"Perhaps, at the next press conference, someone should ask Trump what Harriet Tubman is famous for!  Would be fun to see how he can't answer.",21334256.0,21334256.0,<br/>,comment,1486034620,1.0,0,0,OpEd,0.0,,21334256,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,14,,0,,Unknown,0,approved,1,0,1486038770,Nanu,59155043.0,"NY, NY",,,Op-Ed
1486038766,5892ec0795d0e0392607e28f,804,"Going nuclear: will someone in a position to know about Trump's tax situation please purchase a one-way ticket to somewhere, and then spill the beans.",21334249.0,21334249.0,<br/>,comment,1486034556,1.0,0,0,OpEd,0.0,,21334249,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,20,,1,,Unknown,0,approved,1,0,1486038766,JMS,21439348.0,Paris,,,Op-Ed
1486038754,5892ec0795d0e0392607e28f,804,"I vote for ""B"" - Pence's Pomeranian ... just because it also brings to mind ""pompadour"" and ""pompous.""<br/> Before doing so, however, we need to make sure that Pomeranians, as well as the other two breeds, are ""legitimately"" American, and can produce birth certificates (which cannot include the state of Hawaii) to prove it.",21334235.0,21334235.0,<br/>,comment,1486034447,1.0,0,0,OpEd,0.0,,21334235,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,10,,0,,Unknown,0,approved,1,0,1486038754,beth,66531343.0,fort lauderdale,,,Op-Ed
1486038749,5892ec0795d0e0392607e28f,804,"I vote to save our ammunition for the next, truly meaningful fight.  Gorsuch, I suspect, may turn into a Souter as his thoughtfulness and friendship with Kennedy along with the vapidity of conservative arguments will likely drive him away from Alito and Thomas and into the arms of the left.  ",21334227.0,21334227.0,<br/>,comment,1486034329,1.0,0,0,OpEd,0.0,,21334227,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,4,,1,,Unknown,0,approved,1,0,1486038749,JFR,78131180.0,Yardley,,,Op-Ed
1486038744,5892ec0795d0e0392607e28f,804,"Speaking about White House pets, has anyone noticed the President's new lap dog, Sean Hannity?",21334222.0,21334222.0,<br/>,comment,1486034271,1.0,0,0,OpEd,0.0,,21334222,https://graphics8.nytimes.com/images/apps/timespeople/none.png,27,11,,0,,Unknown,0,approved,1,0,1486038744,JPM,22395456.0,San Juan,,,Op-Ed
